action_id,route_module,line,control_type,label,action_token,event_handler_status,backend_calls,state_mutation,persistence,success_state,error_state,audit_event,accessibility_name,risk,source_commit
ACTION-0289,apps/web/public/assets/app.js,666,data-action,,inspect-relationship,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0290,apps/web/public/assets/app.js,679,data-action,,timeseries-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0291,apps/web/public/assets/app.js,679,data-action,,refresh-series,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0292,apps/web/public/assets/app.js,702,data-action,,refresh-series,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0293,apps/web/public/assets/app.js,702,data-action,,timeseries-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0294,apps/web/public/assets/app.js,709,data-action,,stream-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0295,apps/web/public/assets/app.js,709,data-action,,replay-stream,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0296,apps/web/public/assets/app.js,709,data-action,,toggle-stream,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0297,apps/web/public/assets/app.js,726,data-action,,toggle-stream,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0298,apps/web/public/assets/app.js,727,data-action,,replay-stream,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0299,apps/web/public/assets/app.js,728,data-action,,stream-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0300,apps/web/public/assets/app.js,735,data-action,,observability-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0301,apps/web/public/assets/app.js,735,data-action,,refresh-observability,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0302,apps/web/public/assets/app.js,741,data-action,,refresh-observability,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0303,apps/web/public/assets/app.js,741,data-action,,observability-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0304,apps/web/public/assets/app.js,746,data-action,,save-discovery-screen,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0305,apps/web/public/assets/app.js,746,data-action,,discovery-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0306,apps/web/public/assets/app.js,746,data-action,,search-all,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0307,apps/web/public/assets/app.js,746,data-action,,open-asset-rankings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0308,apps/web/public/assets/app.js,746,data-action,,open-categories,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0309,apps/web/public/assets/app.js,746,data-action,,open-news,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0310,apps/web/public/assets/app.js,748,data-action,,search-all,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0311,apps/web/public/assets/app.js,749,data-action,,open-asset-rankings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0312,apps/web/public/assets/app.js,750,data-action,,open-categories,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0313,apps/web/public/assets/app.js,751,data-action,,open-news,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0314,apps/web/public/assets/app.js,752,data-action,,discovery-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0315,apps/web/public/assets/app.js,753,data-action,,save-discovery-screen,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0316,apps/web/public/assets/app.js,773,data-action,,save-ranking,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0317,apps/web/public/assets/app.js,773,data-action,,persist-compare,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0318,apps/web/public/assets/app.js,777,data-action,,persist-compare,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0319,apps/web/public/assets/app.js,778,data-action,,save-ranking,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0320,apps/web/public/assets/app.js,783,data-action,,category-method,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0321,apps/web/public/assets/app.js,784,data-action,,category-method,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0322,apps/web/public/assets/app.js,789,data-action,,back-categories,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0323,apps/web/public/assets/app.js,790,data-action,,back-categories,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0324,apps/web/public/assets/app.js,795,data-action,,venue-trust,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0325,apps/web/public/assets/app.js,796,data-action,,venue-trust,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0326,apps/web/public/assets/app.js,801,data-action,,back-venues,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0327,apps/web/public/assets/app.js,802,data-action,,back-venues,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0328,apps/web/public/assets/app.js,807,data-action,,dex-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0329,apps/web/public/assets/app.js,808,data-action,,dex-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0330,apps/web/public/assets/app.js,813,data-action,,chart-methodologies,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0331,apps/web/public/assets/app.js,814,data-action,,chart-methodologies,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0332,apps/web/public/assets/app.js,821,data-action,,converter-method,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0333,apps/web/public/assets/app.js,821,data-action,,swap-converter,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0334,apps/web/public/assets/app.js,821,data-action,,run-converter,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0335,apps/web/public/assets/app.js,823,data-action,,run-converter,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0336,apps/web/public/assets/app.js,823,data-action,,swap-converter,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0337,apps/web/public/assets/app.js,823,data-action,,converter-method,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0338,apps/web/public/assets/app.js,828,data-action,,content-search,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0339,apps/web/public/assets/app.js,829,data-action,,content-search,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0340,apps/web/public/assets/app.js,834,data-action,,back-research,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0341,apps/web/public/assets/app.js,835,data-action,,back-research,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0342,apps/web/public/assets/app.js,840,data-action,,audit-evidence,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0343,apps/web/public/assets/app.js,840,data-action,,status-json,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0344,apps/web/public/assets/app.js,841,data-action,,audit-evidence,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0345,apps/web/public/assets/app.js,841,data-action,,status-json,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0346,apps/web/public/assets/app.js,847,data-action,,verify-again,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0347,apps/web/public/assets/app.js,847,data-action,,identity-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0348,apps/web/public/assets/app.js,852,data-action,,verify-again,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0349,apps/web/public/assets/app.js,853,data-action,,identity-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0350,apps/web/public/assets/theme-intelligence-visual-correction.mjs,50,data-action,,export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0351,apps/web/public/assets/theme-intelligence-visual-correction.mjs,50,data-action,,import,GLOBAL_HANDLER_OR_UNPROVEN,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,global binding not proven by static match,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0352,apps/web/public/assets/theme-intelligence-visual-correction.mjs,50,data-action,,share,GLOBAL_HANDLER_OR_UNPROVEN,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,global binding not proven by static match,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0353,apps/web/public/assets/routes/screener-lab.mjs,6,data-action,,save,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0354,apps/web/public/assets/routes/screener-lab.mjs,6,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0355,apps/web/public/assets/routes/screener-lab.mjs,13,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0356,apps/web/public/assets/routes/screener-lab.mjs,14,data-action,,save,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0357,apps/web/public/assets/routes/asset-intelligence.mjs,9,data-action,,compare-assets,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0358,apps/web/public/assets/routes/asset-intelligence.mjs,9,data-action,,inspect-wave6,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0359,apps/web/public/assets/routes/asset-intelligence.mjs,19,data-action,,inspect-wave6,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0360,apps/web/public/assets/routes/asset-intelligence.mjs,20,data-action,,compare-assets,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0361,apps/web/public/assets/routes/notification-center.mjs,4,data-action,,alerts,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0362,apps/web/public/assets/routes/notification-center.mjs,4,data-action,,read-all,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0363,apps/web/public/assets/routes/notification-center.mjs,7,data-action,,alerts,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0364,apps/web/public/assets/routes/notification-center.mjs,8,data-action,,read-all,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0365,apps/web/public/assets/routes/theme-personas.mjs,20,data-action,,reset-persona,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0366,apps/web/public/assets/routes/theme-personas.mjs,20,data-action,,preview-persona,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0367,apps/web/public/assets/routes/theme-personas.mjs,57,data-action,,reset-persona,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0368,apps/web/public/assets/routes/theme-personas.mjs,58,data-action,,preview-persona,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0369,apps/web/public/assets/routes/notification-schedules.mjs,3,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0370,apps/web/public/assets/routes/notification-schedules.mjs,3,data-action,,create,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0371,apps/web/public/assets/routes/notification-schedules.mjs,7,data-action,,create,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0372,apps/web/public/assets/routes/notification-schedules.mjs,8,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0373,apps/web/public/assets/routes/comparison-lab.mjs,3,data-action,,fundamentals,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0374,apps/web/public/assets/routes/comparison-lab.mjs,3,data-action,,chart,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0375,apps/web/public/assets/routes/advanced-chart.mjs,5,data-action,,open-fundamentals,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0376,apps/web/public/assets/routes/advanced-chart.mjs,5,data-action,,save-layout,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0377,apps/web/public/assets/routes/filing-workspace.mjs,2,data-action,,events,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0378,apps/web/public/assets/routes/filing-workspace.mjs,2,data-action,,fundamentals,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0379,apps/web/public/assets/routes/portfolio-analytics.mjs,4,data-action,,research,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0380,apps/web/public/assets/routes/portfolio-analytics.mjs,11,data-action,,research,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0381,apps/web/public/assets/routes/fundamentals-estimates.mjs,3,data-action,,open-filings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0382,apps/web/public/assets/routes/fundamentals-estimates.mjs,3,data-action,,compare,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0383,apps/web/public/assets/routes/research-workspace.mjs,6,data-action,,portfolio,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0384,apps/web/public/assets/routes/research-workspace.mjs,6,data-action,,create-workspace,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0385,apps/web/public/assets/routes/research-workspace.mjs,8,data-action,,add-research-item,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0386,apps/web/public/assets/routes/research-workspace.mjs,10,data-action,,portfolio,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0387,apps/web/public/assets/routes/research-workspace.mjs,11,data-action,,create-workspace,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0388,apps/web/public/assets/routes/research-workspace.mjs,12,data-action,,add-research-item,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0389,apps/web/public/assets/routes/feature-universe.mjs,8,data-action,,about-qelly,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0390,apps/web/public/assets/routes/feature-universe.mjs,8,data-action,,open-command,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0391,apps/web/public/assets/routes/live-markets.mjs,11,data-action,,about-data,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0392,apps/web/public/assets/routes/live-markets.mjs,11,data-action,,refresh-live,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0393,apps/web/public/assets/routes/live-markets.mjs,34,data-action,,open-watchlists,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
