record_id,outcome,failure_id,run_id,artifact_id,exact_head,route,browser,viewport,theme,persona,motion,first_failing_assertion,all_failure_reasons,console_error,page_error,resource_failure,horizontal_overflow_px,font_status,truth_boundary_passed,cls,screenshot_path,likely_category,confirmed_root_cause,affected_source_path,severity,fix_commit,retest_result,waiver_status,waiver_rationale
P2B-R30515801762-0801,FAIL,R2-0801,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,dark,burgundy-command,full,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-dark-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0802,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0803,FAIL,R2-0803,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,dark,burgundy-command,full,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-dark-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0804,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0805,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0806,FAIL,R2-0806,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0807,FAIL,R2-0807,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.703125/-71.703125,fixed-nav-clearance:1/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0808,FAIL,R2-0808,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0809,FAIL,R2-0809,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0810,FAIL,R2-0810,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,dark,burgundy-command,reduced,fixed-nav-clearance:1/-71.890625/-71.890625,fixed-nav-clearance:1/-71.890625/-71.890625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-saved-calculations-430x932-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0811,FAIL,R2-0811,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0812,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0813,FAIL,R2-0813,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0814,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0815,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0816,FAIL,R2-0816,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0817,FAIL,R2-0817,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.703125/-71.703125,fixed-nav-clearance:1/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0818,FAIL,R2-0818,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0819,FAIL,R2-0819,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-72.140625/-72.140625,fixed-nav-clearance:1/-72.140625/-72.140625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0820,FAIL,R2-0820,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,porcelain-light,porcelain-burgundy,reduced,fixed-nav-clearance:1/-71.890625/-71.890625,fixed-nav-clearance:1/-71.890625/-71.890625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-saved-calculations-430x932-porcelain-light-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0821,FAIL,R2-0821,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,oled,burgundy-night,full,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0822,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0823,FAIL,R2-0823,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,oled,burgundy-night,full,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-oled-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0824,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0825,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,oled,burgundy-night,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0826,FAIL,R2-0826,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0827,FAIL,R2-0827,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.703125/-71.703125,fixed-nav-clearance:1/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0828,FAIL,R2-0828,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0829,FAIL,R2-0829,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.578125/-71.578125,fixed-nav-clearance:1/-71.578125/-71.578125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0830,FAIL,R2-0830,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,oled,burgundy-night,reduced,fixed-nav-clearance:1/-71.890625/-71.890625,fixed-nav-clearance:1/-71.890625/-71.890625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-saved-calculations-430x932-oled-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0831,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0832,FAIL,R2-0832,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,high-contrast,high-contrast,full,fixed-nav-clearance:1/-27.703125/-27.703125,fixed-nav-clearance:1/-27.703125/-27.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-430x932-high-contrast-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0833,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0834,FAIL,R2-0834,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,high-contrast,high-contrast,full,fixed-nav-clearance:1/-64.03125/-64.03125,fixed-nav-clearance:1/-64.03125/-64.03125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-430x932-high-contrast-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0835,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,high-contrast,high-contrast,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0836,FAIL,R2-0836,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0837,FAIL,R2-0837,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.703125/-71.703125,fixed-nav-clearance:1/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0838,FAIL,R2-0838,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.0625/-72.0625,fixed-nav-clearance:1/-72.0625/-72.0625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0839,FAIL,R2-0839,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-72.03125/-72.03125,fixed-nav-clearance:1/-72.03125/-72.03125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0840,FAIL,R2-0840,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,430x932,high-contrast,high-contrast,reduced,fixed-nav-clearance:1/-71.890625/-71.890625,fixed-nav-clearance:1/-71.890625/-71.890625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-saved-calculations-430x932-high-contrast-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0841,FAIL,R2-0841,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,768x1024,dark,burgundy-command,full,fixed-nav-clearance:6/-72.03125/-72.03125,fixed-nav-clearance:6/-72.03125/-72.03125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-768x1024-dark-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0842,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0843,FAIL,R2-0843,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,768x1024,dark,burgundy-command,full,fixed-nav-clearance:3/-71.703125/-71.703125,fixed-nav-clearance:3/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-768x1024-dark-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0844,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0845,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,768x1024,dark,burgundy-command,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0846,FAIL,R2-0846,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,768x1024,dark,burgundy-command,reduced,fixed-nav-clearance:6/-72.03125/-72.03125,fixed-nav-clearance:6/-72.03125/-72.03125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-768x1024-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0847,FAIL,R2-0847,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,768x1024,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-768x1024-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0848,FAIL,R2-0848,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,768x1024,dark,burgundy-command,reduced,fixed-nav-clearance:3/-71.703125/-71.703125,fixed-nav-clearance:3/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-768x1024-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0849,FAIL,R2-0849,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,768x1024,dark,burgundy-command,reduced,fixed-nav-clearance:1/-72.15625/-72.15625,fixed-nav-clearance:1/-72.15625/-72.15625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-formula-library-768x1024-dark-reduced.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0850,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,768x1024,dark,burgundy-command,reduced,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0851,FAIL,R2-0851,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,calculator-center,webkit,768x1024,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:6/-72.03125/-72.03125,fixed-nav-clearance:6/-72.03125/-72.03125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-calculator-center-768x1024-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0852,FAIL,R2-0852,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,india-finance,webkit,768x1024,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:1/-72.390625/-72.390625,fixed-nav-clearance:1/-72.390625/-72.390625,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-india-finance-768x1024-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0853,FAIL,R2-0853,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,indicator-library,webkit,768x1024,porcelain-light,porcelain-burgundy,full,fixed-nav-clearance:3/-71.703125/-71.703125,fixed-nav-clearance:3/-71.703125/-71.703125,,,,0,loaded,True,0,.prompt2b-review/screenshots/webkit-indicator-library-768x1024-porcelain-light-full.png,test harness defect,"Opening-brand readiness and smooth-scroll measurement defect: the harness wrote an unrelated local-storage key instead of the product session-storage opening key, then measured before the actual scroll owner settled.",scripts/prompt2b-final-review.mjs,MEDIUM,PENDING,PENDING,NO,
P2B-R30515801762-0854,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,formula-library,webkit,768x1024,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
P2B-R30515801762-0855,PASS,,30515801762,8749246424,9b5d87e42e5ba2f9b1f49b53da392fcae2ea6f3b,saved-calculations,webkit,768x1024,porcelain-light,porcelain-burgundy,full,,,,,,0,loaded,True,0,,none,,,NONE,PENDING,PASS,NO,
