matrix_id,source_run,exact_head,route,action_state,browser,viewport,theme_request,motion,authentication,expected_truth,result,first_failure,console_errors,page_errors,failed_resources,horizontal_overflow_px,notes
OLD-0250,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1440x1000,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0251,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:38,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0252,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:27,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0253,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0254,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0255,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1440x1000,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0256,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:38,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0257,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:27,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0258,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:32,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0259,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0260,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1440x1000,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0261,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:44,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0262,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:29,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0263,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0264,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0265,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1920x1080,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0266,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:44,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0267,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:29,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0268,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0269,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0270,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1920x1080,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0271,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:44,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0272,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:29,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0273,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0274,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0275,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1920x1080,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0276,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,firefox,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:44,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0277,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,firefox,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:29,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0278,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,firefox,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:35,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0279,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,firefox,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0280,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,firefox,1920x1080,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:26,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0281,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,360x800,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:21,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0282,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,360x800,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0283,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,360x800,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0284,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,360x800,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0285,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,360x800,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0286,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,360x800,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0287,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,360x800,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0288,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,360x800,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0289,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,360x800,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0290,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,360x800,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0291,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,360x800,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0292,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,360x800,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0293,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,360x800,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0294,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,360x800,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0295,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,360x800,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0296,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,360x800,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0297,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,360x800,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0298,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,360x800,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0299,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,360x800,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0300,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,360x800,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0301,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,390x844,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0302,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,390x844,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0303,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,390x844,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0304,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,390x844,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0305,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,390x844,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0306,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,390x844,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0307,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,390x844,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0308,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,390x844,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0309,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,390x844,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0310,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,390x844,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0311,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,390x844,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0312,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,390x844,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0313,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,390x844,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0314,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,390x844,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0315,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,390x844,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0316,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,390x844,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:16,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0317,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,390x844,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0318,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,390x844,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0319,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,390x844,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0320,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,390x844,high-contrast,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0321,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,430x932,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:19,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0322,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,430x932,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0323,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,430x932,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0324,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,430x932,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0325,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,430x932,dark,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0326,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,430x932,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:19,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0327,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,430x932,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0328,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,430x932,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0329,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,formula-library,initial formula catalogue state,webkit,430x932,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0330,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,saved-calculations,initial/empty local-persistence state,webkit,430x932,light,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:5,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0331,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,calculator-center,valid calculation after route render,webkit,430x932,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:19,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0332,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,india-finance,initial India finance truth/unavailable-rule state,webkit,430x932,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,PASS_RECORDED_LIMITED_SCOPE,,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
OLD-0333,30482255458,ff6a8ab2180527e3dc62e2cf4890338eef18aa96,indicator-library,valid indicator calculation after route render,webkit,430x932,oled,reduced,anonymous static preview,deterministic/local or unavailable; never live,BLOCKED_BY_HARNESS_DEFECT,fixed-nav-overlap:15,0,0,0,0,Old five-route matrix only; final complete route/action/state matrix still required.
